"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UK000003026","1917","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","","","","","","","","","","","","","         0","G","        67","G","         1","G","         5","G","         0","G","   -8.9","G,0401, ","","","","","   22.8","G,0806,+","-0.6","G,1007","-2.2","G,1027","","","","","","","0.0","G,0506","-5.0","G,0411","-5.0","G,0411","-7.2","G,0402","-8.9","G,0401","    3694.2","2","    3694.2","G","","","      7.62","G","     10.51","G","      4.73","G"
"UK000003026","1918","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","      0.0","","       0.0","G","","","","","","","","","         0","G","        32","G","         6","G","         2","G","         0","G","  -11.7","G,0119,+","","","","","   22.8","G,0605, ","0.0","G,0921","","","","","","","","","-1.7","G,0415","-2.2","G,0228","-8.3","G,0120","-8.3","G,0120","-11.7","G,0119","","","","","","","      8.09","G","     10.87","G","      5.30","G"
"UK000003026","1919","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","      0.0","","       0.0","G","","","","","","","","","         0","G","        59","G","         0","G","         0","G","         0","G","   -6.1","G,1115,+","","","","","   20.0","G,0527,+","-1.1","G,1015","-2.2","G,1113","-6.1","G,1114","","","","","-2.2","G,0428","-2.2","G,0428","","","","","","","    3783.2","2","    3783.2","G","","","      7.35","G","      9.94","G","      4.76","G"
"UK000003026","1920","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","","","","","","","","","","","","","","","","","         0","G","         3","G","         0","G","","","","","","","   22.8","G,0614, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     11.37","G","",""
"UK000003026","1921","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","","","","","","","","","","","","","         0","G","        25","G","         0","G","         1","G","         0","G","   -3.9","G,1123,+","","","","","   21.7","G,0717, ","-1.7","G,1023","-3.9","G,1122","","","","","","","0.0","G,0505","-2.2","G,0307","","","","","","","    3347.4","4","    3347.4","G","","","      8.60","G","     11.47","G","      5.73","G"
"UK000003026","1922","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","      0.0","","       0.0","G","","","","","","","","","         0","G","        47","G","         0","G","         0","G","         0","G","   -2.8","G,1101,+","","","","","   18.9","G,0608, ","0.0","G,0923","-2.2","G,1025","","","","","","","-1.1","G,0426","-2.2","G,0414","","","","","","","","","","","","","      7.34","G","     10.30","G","      4.38","G"
"UK000003026","1923","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","      0.0","","       0.0","G","","","","","","","","","         0","G","        49","G","         0","G","         1","G","         0","G","   -3.9","G,1129, ","","","","","   21.1","G,0711, ","0.0","G,1004","-2.2","G,1115","","","","","","","0.0","G,0510","-2.2","G,0325","","","","","","","    3897.6","6","    3897.6","G","","","      7.43","G","     10.32","G","      4.53","G"
"UK000003026","1924","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","      0.0","","       0.0","G","","","","","","","","","         0","G","        42","G","         0","G","         1","G","         0","G","   -9.4","G,0306, ","","","","","   21.1","G,0712, ","0.0","G,1104","","","","","","","","","0.0","G,0509","-2.8","G,0504","-5.6","G,0402","-9.4","G,0306","-9.4","G,0306","    3957.7","7","    3957.7","G","","","      7.94","G","     10.84","G","      5.05","G"
"UK000003026","1925","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","      0.0","","       0.0","G","","","","","","","","","         0","G","        59","G","         1","G","         7","G","         0","G","  -11.1","G,1226, ","","","","","   23.9","G,0609, ","-0.6","G,1015","-2.2","G,1111","-7.8","G,1220","-7.8","G,1220","-11.1","G,1226","0.0","G,0429","-2.8","G,0322","","","","","","","    3579.0","0","    3579.0","G","","","      7.75","G","     10.62","G","      4.88","G"
"UK000003026","1926","58.33","-6.32","9.0","STORNOWAY AIRPORT, UK","      0.3","","       0.3","G","","","","","","","","","         0","G","        40","G","         0","G","         2","G","         0","G","   -5.0","G,0214,+","","","","","   22.2","G,0713, ","-1.7","G,1020","-2.8","G,1027","","","","","","","0.0","G,0516","-2.2","G,0326","-5.0","G,0214","","","","","    3624.1","1","    3624.1","G","","","      8.17","G","     11.27","G","      5.06","G"
