TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate,lat,lng
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,562,NER,Niger,566,NGA,Nigeria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,,False,0,False,3746.245,,3746.245,0,False,True,13.515,2.1175
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,620,PRT,Portugal,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,,False,0,False,4663788613.0,,4663788613.0,0,False,True,41.1621,-8.622
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,792,TUR,T¨¹rkiye,710,ZAF,South Africa,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,202308.425,,202308.425,0,False,True,41.0136,28.955
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,340,HND,Honduras,710,ZAF,South Africa,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,22922.446,,22922.446,0,False,True,14.1058,-87.2047
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,0,W00,World,96,BRN,Brunei Darussalam,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2788187.079,,2788187.079,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,757,CHE,Switzerland,535,BES,Bonaire,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,10162.343,,10162.343,0,False,True,47.3744,8.5411
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,566,NGA,Nigeria,344,HKG,"China, Hong Kong SAR",H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,107974.889,,107974.889,0,False,True,6.455,3.3841
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,156,CHN,China,418,LAO,Lao People's Dem. Rep.,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,17029.63,,17029.63,0,False,True,23.13,113.26
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,246,FIN,Finland,376,ISR,Israel,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,116830.894,,116830.894,0,False,True,60.1708,24.9375
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,410,KOR,Rep. of Korea,484,MEX,Mexico,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1569822.143,,1569822.143,0,False,True,37.56,126.99
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,348,HUN,Hungary,484,MEX,Mexico,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,445803.173,,445803.173,0,False,True,47.4925,19.0514
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,688,SRB,Serbia,535,BES,Bonaire,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,28622.606,,28622.606,0,False,True,44.82,20.46
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,422,LBN,Lebanon,196,CYP,Cyprus,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,6158.807,,6158.807,0,False,True,33.8983,35.5057
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,0,W00,World,862,VEN,Venezuela,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,42639664.12,,42639664.12,0,False,True,,
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,276,DEU,Germany,288,GHA,Ghana,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,31815.739,,31815.739,0,False,True,52.52,13.405
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,586,PAK,Pakistan,100,BGR,Bulgaria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,417743.623,,417743.623,0,False,True,24.86,67.01
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,740,SUR,Suriname,276,DEU,Germany,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,85489.961,,85489.961,0,False,True,5.8522,-55.2039
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,699,IND,India,566,NGA,Nigeria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,13054.682,,13054.682,0,False,True,28.61,77.23
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,380,ITA,Italy,32,ARG,Argentina,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,143104.327,,143104.327,0,False,True,41.8933,12.4828
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,266,GAB,Gabon,276,DEU,Germany,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,225546.58,,225546.58,0,False,True,0.3903,9.4542
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,450,MDG,Madagascar,392,JPN,Japan,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,8698.15,,8698.15,0,False,True,-18.91,47.525
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,380,ITA,Italy,28,ATG,Antigua and Barbuda,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,4395.064,,4395.064,0,False,True,41.8933,12.4828
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,516,NAM,Namibia,380,ITA,Italy,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,30202.392,,30202.392,0,False,True,-22.57,17.0836
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,858,URY,Uruguay,440,LTU,Lithuania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,42047.687,,42047.687,0,False,True,-34.8836,-56.1819
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,792,TUR,T¨¹rkiye,788,TUN,Tunisia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,722331.749,,722331.749,0,False,True,41.0136,28.955
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,620,PRT,Portugal,616,POL,Poland,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,6185710.75,,6185710.75,0,False,True,41.1621,-8.622
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,642,ROU,Romania,764,THA,Thailand,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,24770.71,,24770.71,0,False,True,44.4325,26.1039
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,332,HTI,Haiti,752,SWE,Sweden,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1722.726,,1722.726,0,False,True,18.5333,-72.3333
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,520,NRU,Nauru,191,HRV,Croatia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,39993.094,,39993.094,0,False,True,-0.5477,166.9209
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,818,EGY,Egypt,784,ARE,United Arab Emirates,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,434529.635,,434529.635,0,False,True,30.0444,31.2358
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,64,BTN,Bhutan,764,THA,Thailand,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,344864.612,,344864.612,0,False,True,27.4722,89.6361
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,417,KGZ,Kyrgyzstan,792,TUR,T¨¹rkiye,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,22682.557,,22682.557,0,False,True,42.8747,74.6122
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,400,JOR,Jordan,724,ESP,Spain,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,13507.115,,13507.115,0,False,True,31.9497,35.9328
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,788,TUN,Tunisia,642,ROU,Romania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,60157.438,,60157.438,0,False,True,36.8064,10.1817
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,626,TLS,Timor-Leste,702,SGP,Singapore,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1740.127,,1740.127,0,False,True,-8.5536,125.5783
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,826,GBR,United Kingdom,288,GHA,Ghana,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2242228.402,,2242228.402,0,False,True,51.5072,-0.1275
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,724,ESP,Spain,579,NOR,Norway,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,5382248.059,,5382248.059,0,False,True,40.4169,-3.7033
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,328,GUY,Guyana,251,FRA,France,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,206708.46,,206708.46,0,False,True,6.8058,-58.1508
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,251,FRA,France,12,DZA,Algeria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,28649.95,,28649.95,0,False,True,48.8567,2.3522
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,826,GBR,United Kingdom,90,SLB,Solomon Isds,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,76212.597,,76212.597,0,False,True,51.5072,-0.1275
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,180,COD,Dem. Rep. of the Congo,120,CMR,Cameroon,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,8627321.678,,8627321.678,0,False,True,-4.3219,15.3119
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,699,IND,India,352,ISL,Iceland,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2305.668,,2305.668,0,False,True,28.61,77.23
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,842,USA,USA,788,TUN,Tunisia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,590928.534,,590928.534,0,False,True,40.6943,-73.9249
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,188,CRI,Costa Rica,40,AUT,Austria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,88277.893,,88277.893,0,False,True,9.9325,-84.08
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,804,UKR,Ukraine,28,ATG,Antigua and Barbuda,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2922.171,,2922.171,0,False,True,50.45,30.5233
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,288,GHA,Ghana,566,NGA,Nigeria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,42510.063,,42510.063,0,False,True,6.7,-1.625
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,398,KAZ,Kazakhstan,208,DNK,Denmark,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,10715.454,,10715.454,0,False,True,43.24,76.915
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,231,ETH,Ethiopia,702,SGP,Singapore,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,263907.683,,263907.683,0,False,True,9.03,38.74
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,144,LKA,Sri Lanka,784,ARE,United Arab Emirates,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,521350.793,,521350.793,0,False,True,6.9344,79.8428
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,440,LTU,Lithuania,191,HRV,Croatia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,24339.407,,24339.407,0,False,True,54.6872,25.28
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,480,MUS,Mauritius,458,MYS,Malaysia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,3175.732,,3175.732,0,False,True,-20.1644,57.5042
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,320,GTM,Guatemala,76,BRA,Brazil,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,312588.982,,312588.982,0,False,True,14.6133,-90.5353
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,376,ISR,Israel,804,UKR,Ukraine,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,131789.772,,131789.772,0,False,True,32.08,34.78
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,400,JOR,Jordan,124,CAN,Canada,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,278777.069,,278777.069,0,False,True,31.9497,35.9328
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,498,MDA,Rep. of Moldova,40,AUT,Austria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1452691.699,,1452691.699,0,False,True,47.0228,28.8353
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,208,DNK,Denmark,554,NZL,New Zealand,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,19679.595,,19679.595,0,False,True,55.6761,12.5683
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,104,MMR,Myanmar,703,SVK,Slovakia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1625.776,,1625.776,0,False,True,16.795,96.16
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,251,FRA,France,642,ROU,Romania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,12829446.58,,12829446.58,0,False,True,48.8567,2.3522
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,28,ATG,Antigua and Barbuda,634,QAT,Qatar,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,29462.838,,29462.838,0,False,True,17.1167,-61.85
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,124,CAN,Canada,288,GHA,Ghana,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,8848.547,,8848.547,0,False,True,43.7417,-79.3733
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,604,PER,Peru,591,PAN,Panama,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,9387.986,,9387.986,0,False,True,-12.06,-77.0375
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,24,AGO,Angola,24,AGO,Angola,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,747837337.2,,747837337.2,0,False,True,-8.8383,13.2344
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,540,NCL,New Caledonia,540,NCL,New Caledonia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,36446.963,,36446.963,0,False,True,-22.2758,166.458
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,702,SGP,Singapore,104,MMR,Myanmar,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,25159.753,,25159.753,0,False,True,1.3,103.8
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,462,MDV,Maldives,156,CHN,China,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,18098.565,,18098.565,0,False,True,4.1753,73.5089
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,688,SRB,Serbia,100,BGR,Bulgaria,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1087522.289,,1087522.289,0,False,True,44.82,20.46
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,92,VGB,Br. Virgin Isds,344,HKG,"China, Hong Kong SAR",H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1355224.692,,1355224.692,0,False,True,18.4167,-64.6167
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,410,KOR,Rep. of Korea,710,ZAF,South Africa,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,12385.976,,12385.976,0,False,True,37.56,126.99
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,690,SYC,Seychelles,528,NLD,Netherlands,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,14762.493,,14762.493,0,False,True,-4.6231,55.4525
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,376,ISR,Israel,428,LVA,Latvia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,16584.655,,16584.655,0,False,True,32.08,34.78
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,862,VEN,Venezuela,792,TUR,T¨¹rkiye,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,96273.777,,96273.777,0,False,True,10.4806,-66.9036
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,384,CIV,C?te d'Ivoire,392,JPN,Japan,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,62147.398,,62147.398,0,False,True,5.3167,-4.0333
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,218,ECU,Ecuador,616,POL,Poland,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,47993.95,,47993.95,0,False,True,-2.19,-79.8875
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,144,LKA,Sri Lanka,642,ROU,Romania,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,96491.293,,96491.293,0,False,True,6.9344,79.8428
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,710,ZAF,South Africa,490,S19,"Other Asia, nes",H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,536323.344,,536323.344,0,False,True,-26.2044,28.0456
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,558,NIC,Nicaragua,792,TUR,T¨¹rkiye,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,25116.249,,25116.249,0,False,True,12.1364,-86.2514
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,124,CAN,Canada,554,NZL,New Zealand,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,103231.8,,103231.8,0,False,True,43.7417,-79.3733
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,642,ROU,Romania,699,IND,India,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,1542477.288,,1542477.288,0,False,True,44.4325,26.1039
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,348,HUN,Hungary,764,THA,Thailand,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,2538.1,,2538.1,0,False,True,47.4925,19.0514
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,500,MSR,Montserrat,0,W00,World,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,558179.341,,558179.341,0,False,True,16.7928,-62.2106
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,646,RWA,Rwanda,276,DEU,Germany,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,18850.549,,18850.549,0,False,True,-1.9439,30.0594
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,422,LBN,Lebanon,682,SAU,Saudi Arabia,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,5722.532,,5722.532,0,False,True,33.8983,35.5057
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,620,PRT,Portugal,156,CHN,China,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,815510.586,,815510.586,0,False,True,41.1621,-8.622
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,558,NIC,Nicaragua,222,SLV,El Salvador,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,42174.467,,42174.467,0,False,True,12.1364,-86.2514
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,36,AUS,Australia,410,KOR,Rep. of Korea,H6,HS,True,TOTAL,All Commodities,0,False,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0,False,-1,,0,False,0.0,False,0,False,3979444.562,,3979444.562,0,False,True,-37.8142,144.9631
