"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UK000003377","1989","53.1658","0.5239","68.0","WADDINGTON, UK","     41.0","","      41.0","G","       125","I","        65","I","         1","I","","","         0","G","        22","G","         0","G","        67","G","         0","G","   -3.8","G,0217, ","","","  31.0"," ,I,0630, ","   31.4","G,0722, ","-0.4","G,1124","-2.5","G,1126","","","","","","","-2.0","G,0426","-3.8","G,0217","","","","","","","    2970.8","8","    2970.8","G","    542.0"," ,I","     10.34","G","     14.30","G","      6.38","G"
"UK000003377","1990","53.1658","0.5239","68.0","WADDINGTON, UK","     61.6","","      61.6","G","       131","I","        63","I","         0","I","","","         0","G","        17","G","         0","G","        57","G","         2","G","   -2.8","G,0409, ","","","  23.0"," ,I,0819, ","   34.8","G,0803, ","-1.3","G,1122","","","","","","","","","0.0","G,0414","-2.8","G,0409","","","","","","","    2773.8","8","    2773.8","G","    468.0"," ,I","     10.63","G","     14.53","G","      6.73","G"
"UK000003377","1991","53.1658","0.5239","68.0","WADDINGTON, UK","     33.7","","      33.7","G","       105","I","        49","I","         1","I","","","         0","G","        53","G","         3","G","        58","G","         0","G","   -8.7","G,0209, ","","","  41.0"," ,I,0928, ","   28.7","G,0711, ","-0.6","G,1114","-2.6","G,1117","-5.0","G,1211","","","","","0.0","G,0421","-2.8","G,0302","-5.0","G,0215","-8.0","G,0214","","","    3245.8","8","    3245.8","G","    420.0"," ,I","      9.47","G","     13.19","G","      5.75","G"
"UK000003377","1992","53.1658","0.5239","68.0","WADDINGTON, UK","     15.2","","      15.2","G","       126","I","        71","I","         2","I","","","         0","G","        43","G","         2","G","        42","G","         0","G","   -7.1","G,1230, ","","","  33.0"," ,I,0108, ","   28.5","G,0629, ","-3.6","G,1114","-3.6","G,1114","-5.2","G,1221","-7.1","G,1230","","","-0.2","G,0404","-3.1","G,0130","-5.2","G,0128","","","","","    2845.6","6","    2845.6","G","    641.0"," ,I","      9.67","G","     13.34","G","      6.00","G"
"UK000003377","1993","53.1658","0.5239","68.0","WADDINGTON, UK","      3.8","","       3.8","G","       130","I","        73","I","         1","I","","","         0","G","        43","G","         1","G","        23","G","         0","G","   -6.9","G,0104,+","","","  37.0"," ,I,1012, ","   26.0","G,0609, ","-1.1","G,1016","-2.8","G,1019","","","","","","","-1.4","G,0403","-3.0","G,0327","-6.9","G,0104","-6.9","G,0104","","","    3160.1","1","    3160.1","G","    654.0"," ,I","      9.21","G","     12.75","G","      5.67","G"
"UK000003377","1994","53.1658","0.5239","68.0","WADDINGTON, UK","     45.3","","      45.3","G","","","","","","","","","         0","G","        33","G","         1","G","        50","G","         0","G","   -8.1","G,0222, ","","","","","   32.0","G,0712, ","-1.0","G,1129","-3.7","G,1215","","","","","","","-0.6","G,0327","-5.8","G,0223","-5.8","G,0223","-8.1","G,0222","","","    3342.7","7","    3342.7","G","","","      9.98","G","     13.62","G","      6.33","G"
"UK000003377","1995","53.1658","0.5239","68.0","WADDINGTON, UK","     94.0","","      94.0","G","","","","","","","","","         0","G","        44","G","         4","G","        64","G","         0","G","   -9.6","G,1229, ","","","","","   31.0","G,0801, ","0.0","G,1104","-2.4","G,1208","-4.9","G,1227","-9.6","G,1229","-9.6","G,1229","-0.6","G,0420","-3.6","G,0304","","","","","","","    2895.1","1","    2895.1","G","","","     10.22","G","     14.12","G","      6.32","G"
"UK000003377","1996","53.1658","0.5239","68.0","WADDINGTON, UK","     29.7","","      29.7","G","       112","I","        54","I","         2","I","","","         0","G","        72","G","         3","G","        45","G","         0","G","   -4.7","G,0404, ","","","  35.0"," ,I,1219, ","   31.9","G,0722, ","-2.3","G,1110","-2.3","G,1110","","","","","","","0.0","G,0504","-4.7","G,0404","-4.7","G,0404","","","","","    3256.3","3","    3256.3","G","    447.0"," ,I","      8.97","G","     12.60","G","      5.34","G"
"UK000003377","1997","53.1658","0.5239","68.0","WADDINGTON, UK","     61.8","","      61.8","G","       137","I","        70","I","         2","I","","","         0","G","        29","G","         3","G","        53","G","         0","G","   -6.8","G,0103, ","","","  40.0"," ,I,0611, ","   30.5","G,0811, ","-0.8","G,1028","-2.6","G,1202","","","","","","","-0.1","G,0507","-2.8","G,0117","-6.8","G,0103","-6.8","G,0103","","","    3098.3","3","    3098.3","G","    606.0"," ,I","     10.34","G","     14.03","G","      6.65","G"
"UK000003377","1998","53.1658","0.5239","68.0","WADDINGTON, UK","     11.4","","      11.4","G","       149","I","        77","I","         0","I","","","         0","G","        34","G","         0","G","        31","G","         0","G","   -4.9","G,0201, ","","","  23.0"," ,I,0602, ","   27.8","G,0811, ","0.0","G,1105","-2.2","G,1117","","","","","","","-0.3","G,0416","-4.2","G,0202","-4.9","G,0201","","","","","    2824.7","7","    2824.7","G","    631.0"," ,I","     10.10","G","     13.62","G","      6.57","G"
"UK000003377","1999","53.1658","0.5239","68.0","WADDINGTON, UK","     45.2","","      45.2","G","       156","I","        77","I","         2","I","","","         0","G","        28","G","         0","G","        50","G","         0","G","   -3.8","G,1220, ","","","  27.0"," ,I,1001, ","   31.3","G,0802, ","-0.4","G,1205","-3.3","G,1219","","","","","","","-1.2","G,0415","-3.7","G,0311","","","","","","","    2976.8","8","    2976.8","G","    674.0"," ,I","     10.50","G","     14.15","G","      6.85","G"
"UK000003377","2000","53.1658","0.5239","68.0","WADDINGTON, UK","     20.4","","      20.4","G","       148","I","        82","I","         1","I","","","         0","E","        30","G","         1","E","        40","E","         0","E","   -5.1","G,1231, ","","","  26.0"," ,I,1105, ","   30.4","E,0619, ","-1.4","G,1121","-3.8","G,1217","-4.9","G,1228","","","","","-0.8","G,0331","","","","","","","","","    2908.5","5","    2908.5","E","    765.0"," ,I","     10.09","G","     13.63","E","      6.55","G"
"UK000003377","2001","53.1658","0.5239","68.0","WADDINGTON, UK","     43.4","","      43.4","E","       153","E","        85","E","         1","E","        0","","         0","E","        53","E","         1","E","        49","E","         0","E","   -6.0","E,0118, ","    10"," ,E,1231,+","  34.7"," ,E,0717, ","   30.4","E,0814, ","-0.3","E,1110","-2.9","E,1209","","","","","","","-3.3","E,0320","-3.3","E,0320","-6.0","E,0118","","","","","    3185.0","0","    3185.0","E","    638.3"," ,E","      9.73","E","     13.33","E","      6.13","E"
"UK000003377","2002","53.1658","0.5239","68.0","WADDINGTON, UK","     20.4","","      20.4","E","       165","E","        80","E","         2","E","        0","","         0","E","        16","E","         0","E","        44","E","         0","E","   -7.6","E,0102, ","    10"," ,E,0103,+","  72.8"," ,E,0730, ","   29.7","E,0816, ","-0.6","E,1211","","","","","","","","","-1.0","E,0328","-4.8","E,0105","-4.8","E,0105","-7.6","E,0102","","","    2774.5","5","    2774.5","E","    733.0"," ,E","     10.49","E","     14.06","E","      6.91","E"
"UK000003377","2003","53.1658","0.5239","68.0","WADDINGTON, UK","","","","","       129","E","        62","E","         2","E","        2","","         0","E","        46","E","         0","E","        72","E","         0","E","   -5.3","E,0218, ","    60"," ,E,0131, ","  35.4"," ,E,0730, ","   31.7","E,0805, ","0.0","E,1124","-3.4","E,1208","","","","","","","-0.1","E,0409","-5.3","E,0218","-5.3","E,0218","","","","","","","","","    516.2"," ,E","     10.52","E","     14.57","E","      6.48","E"
"UK000003377","2004","53.1658","0.5239","68.0","WADDINGTON, UK","     41.4","","      41.4","E","       170","E","        75","E","         3","E","        2","","         0","E","        35","E","         0","E","        44","E","         0","E","   -4.0","E,1121, ","    90"," ,E,0128, ","  42.5"," ,E,0825, ","   29.7","E,0807, ","-0.9","E,1119","-4.0","E,1121","","","","","","","0.0","E,0313","-2.9","E,0303","","","","","","","    2792.3","3","    2792.3","E","    726.4"," ,E","     10.56","E","     14.07","E","      7.04","E"
"UK000003377","2005","53.1658","0.5239","68.0","WADDINGTON, UK","     31.0","","      31.0","E","       129","E","        54","E","         1","E","        5","","         0","E","        65","E","         0","E","        53","E","         0","E","   -7.6","E,0228, ","    60"," ,E,1228, ","  31.1"," ,E,1201, ","   30.5","E,0619, ","-0.7","E,1113","-4.1","E,1117","-6.7","E,1118","-6.7","E,1118","","","-1.0","E,0515","-4.2","E,0409","-4.6","E,0307","-7.6","E,0228","","","    2863.7","7","    2863.7","E","    454.6"," ,E","     10.11","E","     14.00","E","      6.21","E"
"UK000003377","2006","53.1658","0.5239","68.0","WADDINGTON, UK","     89.8","","      89.8","E","       141","E","        69","E","         1","E","        0","","         0","E","        53","E","         0","E","        64","E","         0","E","   -7.8","E,0304, ","     0"," ,E,1231,+","  27.1"," ,E,1019, ","   30.7","E,0717, ","-3.0","E,1102","-3.0","E,1102","","","","","","","-1.2","E,0411","-2.8","E,0406","-4.8","E,0305","-7.8","E,0304","","","    3015.4","4","    3015.4","E","    589.2"," ,E","     10.78","E","     14.44","E","      7.12","E"
"UK000003377","2007","53.1658","0.5239","68.0","WADDINGTON, UK","      4.6","","       4.6","E","       145","E","        76","E","         2","E","        0","","         0","E","        51","E","         0","E","        33","E","         0","E","   -7.1","E,1220,+","    10"," ,E,0124, ","  48.8"," ,E,0527, ","   28.7","E,0805, ","-1.4","E,1019","-2.2","E,1112","-5.5","E,1116","-7.1","E,1220","","","-0.5","E,0408","-4.4","E,0322","-4.4","E,0322","-7.1","E,0207","","","    2460.1","1","    2460.1","E","    708.1"," ,E","     10.22","E","     14.19","E","      6.24","E"
"UK000003377","2008","53.1658","0.5239","68.0","WADDINGTON, UK","     17.9","","      17.9","E","       155","E","        83","E","         2","E","        1","","         0","E","        53","E","         2","E","        35","E","         0","E","   -7.7","E,0217, ","    70"," ,E,0323, ","  26.1"," ,E,0602, ","   27.3","E,0725, ","-2.0","E,1028","-3.2","E,1029","-4.9","E,1207","","","","","-1.0","E,0416","-2.5","E,0415","-5.1","E,0305","-7.7","E,0217","","","    2926.8","8","    2926.8","E","    695.8"," ,E","      9.87","E","     13.65","E","      6.09","E"
"UK000003377","2009","53.1658","0.5239","68.0","WADDINGTON, UK","     18.7","","      18.7","E","       149","E","        67","E","         0","E","        8","","         0","E","        61","E","         0","E","        50","E","         0","E","   -9.5","E,0107, ","    70"," ,E,0205, ","  25.1"," ,E,0209, ","   27.7","E,0630, ","-1.1","E,1018","-3.7","E,1201","-8.0","E,1219","-8.0","E,1219","","","0.0","E,0405","-2.9","E,0329","-4.6","E,0214","-9.5","E,0107","-9.5","E,0107","    3114.9","9","    3114.9","E","    570.0"," ,E","      9.88","E","     13.72","E","      6.03","E"
"UK000003377","2010","53.1658","0.5239","68.0","WADDINGTON, UK","     18.4","","      18.4","E","       142","E","        63","E","         1","E","","","         0","E","        94","E","        11","E","        50","E","         0","E","  -15.1","E,1220, ","","","  36.6"," ,E,0822, ","   27.7","E,0709,+","-2.3","E,1017","-2.3","E,1017","-5.2","E,1126","-7.7","E,1128","-13.0","E,1219","-1.6","E,0513","-2.2","E,0512","-5.1","E,0308","-9.2","E,0109","-9.2","E,0109","    3113.7","7","    3113.7","E","    503.7"," ,E","      8.64","E","     12.56","E","      4.72","E"
"UK000003377","2011","53.1658","0.5239","68.0","WADDINGTON, UK","     22.6","","      22.6","E","       137","E","        61","E","         0","E","        0","","         0","E","        34","E","         0","E","        49","E","         0","E","   -6.2","E,0130, ","    10"," ,E,0104, ","  21.1"," ,E,0818, ","   31.6","E,0626, ","0.0","E,1015","-3.1","E,1128","","","","","","","-0.6","E,0325","-4.4","E,0319","-4.4","E,0319","","","","","    3012.4","4","    3012.4","E","    449.8"," ,E","     10.72","E","     14.84","E","      6.60","E"
"UK000003377","2012","53.1658","0.5239","68.0","WADDINGTON, UK","     14.4","","      14.4","E","       174","E","        89","E","         0","E","        2","","         0","E","        59","E","         2","E","        43","E","         0","E","  -12.6","E,0211, ","    80"," ,E,0205, ","  22.6"," ,E,0611, ","   27.8","E,0723, ","-1.5","E,1014","-2.9","E,1106","-5.5","E,1206","","","","","-4.3","E,0416","-4.3","E,0416","-4.9","E,0220","-10.1","E,0212","-10.1","E,0212","    2840.9","9","    2840.9","E","    794.7"," ,E","      9.46","E","     13.38","E","      5.54","E"
"UK000003377","2013","53.1658","0.5239","68.0","WADDINGTON, UK","","","","","       153","S","        68","S","         0","S","       13","","","","","","","","","","","","","","   130"," ,E,0121, ","  18.8"," ,S,1013, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    498.7"," ,S","","","","","",""
"UK000003377","2014","53.1658","0.5239","68.0","WADDINGTON, UK","     23.8","","      23.8","E","       176","E","        93","E","         2","E","        1","","         0","E","        33","E","         0","E","        55","E","         0","E","   -6.1","E,1230, ","    50"," ,E,1227, ","  28.1"," ,E,0421, ","   28.2","E,0725, ","-0.3","E,1104","-2.6","E,1106","-5.5","E,1229","","","","","-1.8","E,0503","-3.0","E,0324","","","","","","","","","","","    832.5"," ,E","     10.70","E","     14.74","E","      6.65","E"
"UK000003377","2015","53.1658","0.5239","68.0","WADDINGTON, UK","     16.3","","      16.3","E","       150","E","        73","E","         1","E","        0","","         0","E","        43","E","         0","E","        42","E","         1","E","   -7.2","E,0123, ","    10"," ,E,0203,+","  33.7"," ,E,0724, ","   33.1","E,0630, ","-0.1","E,1014","-3.4","E,1122","","","","","","","-1.9","E,0427","-2.7","E,0325","-5.0","E,0202","-7.2","E,0123","","","    2886.5","5","    2886.5","E","    549.9"," ,E","     10.23","E","     14.29","E","      6.16","E"
"UK000003377","2016","53.1658","0.5239","68.0","WADDINGTON, UK","     33.8","","      33.8","E","       147","E","        58","E","         4","E","        0","","         0","E","        57","E","         0","E","        54","E","         0","E","   -7.7","E,0120, ","     0"," ,E,1231,+","  42.5"," ,E,0915, ","   30.1","E,0718, ","-1.5","E,1103","-2.6","E,1106","-5.2","E,1129","-7.3","E,1130","","","-0.7","E,0501","-2.5","E,0428","-5.9","E,0308","-7.7","E,0120","","","    2781.0","0","    2781.0","E","    610.4"," ,E","      9.99","E","     14.01","E","      5.96","E"
"UK000003377","2017","53.1658","0.5239","68.0","WADDINGTON, UK","     20.3","","      20.3","E","       149","E","        69","E","         0","E","        0","","         0","E","        47","E","         1","E","        50","E","         0","E","   -7.0","E,1212, ","     0"," ,E,1231,+","  20.0"," ,E,0711, ","   30.6","E,0618, ","-1.9","E,1030","-2.6","E,1106","-7.0","E,1212","-7.0","E,1212","","","-1.6","E,0510","-2.6","E,0427","-4.9","E,0122","","","","","    2711.6","6","    2711.6","E","    573.9"," ,E","     10.42","E","     14.33","E","      6.51","E"
"UK000003377","2018","53.1658","0.5239","68.0","WADDINGTON, UK","     62.9","","      62.9","E","       131","E","        73","E","         0","E","","","         0","E","        49","E","         4","E","        82","E","         1","E","   -9.1","E,0228, ","","","  20.7"," ,E,0920, ","   32.6","E,0725, ","-0.3","E,0929","-2.6","E,1030","-4.9","E,1214","","","","","-0.9","E,0518","-3.3","E,0321","-4.5","E,0302","-9.1","E,0228","-9.1","E,0228","    2790.4","4","    2790.4","E","    567.5"," ,E","     10.41","E","     14.68","E","      6.15","E"
"UK000003377","2019","53.1658","0.5239","68.0","WADDINGTON, UK","     34.3","","      34.3","E","       155","E","        77","E","         2","E","","","         0","E","        52","E","         0","E","        55","E","         1","E","   -8.0","E,0203, ","","","  32.1"," ,E,0923, ","   35.1","E,0724, ","-2.0","E,1028","-2.2","E,1108","-4.6","E,1202","","","","","-1.9","E,0505","-3.3","E,0414","-8.0","E,0203","-8.0","E,0203","","","    2775.3","3","    2775.3","E","    606.3"," ,E","     10.13","E","     14.37","E","      5.89","E"
"UK000003377","2020","53.1658","0.5239","68.0","WADDINGTON, UK","","","","","","","","","","","","","","","","","         0","E","        64","E","         1","E","","","","","","","   33.7","E,0730, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     14.75","E","",""
"UK000003377","2021","53.1658","0.5239","68.0","WADDINGTON, UK","","","","","       145","E","        66","E","         0","E","","","","","","","","","","","","","","","","","  23.4"," ,E,0618, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    595.2"," ,E","","","","","",""
"UK000003377","2022","53.1658","0.5239","68.0","WADDINGTON, UK","","","","","","","","","","","","","         0","E","        49","E","","","","","","","  -11.2","E,1215, ","","","","","","","-0.6","E,1011","-2.4","E,1207","-5.8","E,1208","-7.3","E,1209","-11.2","E,1215","-2.1","E,0430","-2.5","E,0410","-5.1","E,0403","","","","","","","","","","","","","","","      6.54","E"
