"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105881","1980","57.205","-2.2039","65.0","DYCE, UK","      1.1","","       1.1","E","       203","E","        98","E","         2","E","        9","","         0","E","        56","E","         0","E","         9","E","         0","E","  -10.8","E,0323, ","    70"," ,E,0322,+","  32.2"," ,E,0605, ","   24.6","E,0604, ","-0.7","E,1013","-2.4","E,1126","-6.0","E,1130","","","","","-0.1","E,0530","-4.5","E,0324","-4.5","E,0324","-10.8","E,0323","-10.8","E,0323","    3723.5","5","    3723.5","E","    880.5"," ,E","      8.01","E","     11.33","E","      4.70","E"
"UKE00105881","1981","57.205","-2.2039","65.0","DYCE, UK","      1.1","","       1.1","E","       179","E","        93","E","         1","E","       19","","         0","E","        83","E","         7","E","        14","E","         0","E","  -13.2","E,1226, ","   150"," ,E,0116, ","  30.8"," ,E,0926, ","   26.5","E,0810, ","-1.0","E,1014","-3.0","E,1017","-4.6","E,1201","-7.6","E,1210","-9.6","E,1213","-1.3","E,0505","-4.1","E,0424","-5.0","E,0211","-8.9","E,0117","-8.9","E,0117","    3582.4","4","    3582.4","E","    754.7"," ,E","      7.62","E","     11.47","E","      3.78","E"
"UKE00105881","1982","57.205","-2.2039","65.0","DYCE, UK","      3.4","","       3.4","E","       159","E","        83","E","         1","E","       14","","         1","E","        63","E","         4","E","        22","E","         0","E","  -18.2","E,0109, ","   180"," ,E,0110,+","  29.6"," ,E,0924, ","   26.1","E,0804, ","-0.9","E,0930","-2.4","E,1025","-5.4","E,1207","","","","","-0.5","E,0509","-4.2","E,0507","-5.5","E,0215","-10.3","E,0113","-10.3","E,0113","    3745.7","7","    3745.7","E","    733.3"," ,E","      8.15","E","     11.93","E","      4.38","E"
"UKE00105881","1983","57.205","-2.2039","65.0","DYCE, UK","      1.8","","       1.8","E","       181","E","        74","E","         0","E","        0","","         0","E","        64","E","         0","E","        33","E","         0","E","   -6.6","E,0219, ","    20"," ,E,1211,+","  17.3"," ,E,0422, ","   26.8","E,0813, ","-0.7","E,0925","-3.2","E,1021","-4.8","E,1216","","","","","-3.3","E,0422","-3.3","E,0422","-4.8","E,0220","","","","","    3700.2","2","    3700.2","E","    624.3"," ,E","      8.44","E","     12.05","E","      4.82","E"
"UKE00105881","1984","57.205","-2.2039","65.0","DYCE, UK","      2.1","","       2.1","E","       181","E","        97","E","         5","E","       17","","         0","E","        59","E","         1","E","        18","E","         0","E","  -16.0","E,0126, ","   220"," ,E,0126,+","  53.5"," ,E,1103, ","   25.9","E,0705, ","-0.7","E,0922","-3.5","E,1106","-4.8","E,1227","","","","","0.0","E,0519","-3.2","E,0405","-5.1","E,0318","-15.2","E,0127","-15.2","E,0127","    3554.3","3","    3554.3","E","   1053.3"," ,E","      8.13","E","     11.73","E","      4.53","E"
"UKE00105881","1985","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       223","E","       108","E","         1","E","       13","","         0","E","        80","E","         3","E","         4","E","         0","E","  -15.6","E,1130, ","   180"," ,E,1229, ","  29.9"," ,E,0726, ","   24.4","E,0928,+","0.0","E,1019","-3.0","E,1108","-6.9","E,1128","-6.9","E,1128","-9.0","E,1129","-1.9","E,0512","-3.6","E,0329","-6.1","E,0318","-7.8","E,0216","-10.6","E,0128","    3640.3","3","    3640.3","E","    984.9"," ,E","      7.46","E","     11.10","E","      3.82","E"
"UKE00105881","1986","57.205","-2.2039","65.0","DYCE, UK","      1.2","","       1.2","E","       182","E","        86","E","         1","E","       16","","         0","E","        69","E","         1","E","        14","E","         0","E","  -14.6","E,0228, ","   110"," ,E,0220, ","  43.2"," ,E,1230, ","   28.0","E,0713, ","-0.5","E,1019","-4.1","E,1121","","","","","","","-1.3","E,0419","-2.4","E,0324","-6.3","E,0303","-9.5","E,0302","-9.5","E,0302","    3930.2","2","    3930.2","E","    758.2"," ,E","      7.46","E","     11.06","E","      3.86","E"
"UKE00105881","1987","57.205","-2.2039","65.0","DYCE, UK","      2.1","","       2.1","E","       190","E","        97","E","         2","E","       11","","         0","E","        70","E","         3","E","         7","E","         0","E","   -7.8","E,0109, ","   240"," ,E,0115, ","  30.5"," ,E,0410, ","   26.1","E,0815, ","-0.6","E,0928","-2.7","E,1024","-5.3","E,1208","-7.0","E,1214","","","-0.1","E,0614","-5.3","E,0324","-5.3","E,0324","-7.6","E,0201","","","    3830.4","4","    3830.4","E","    867.6"," ,E","      7.62","E","     11.01","E","      4.22","E"
"UKE00105881","1988","57.205","-2.2039","65.0","DYCE, UK","      0.0","","       0.0","E","       196","E","       101","E","         4","E","        7","","         0","E","        45","E","         0","E","         7","E","         0","E","   -4.9","E,0105, ","    70"," ,E,0301, ","  58.9"," ,E,0124, ","   22.6","E,0718, ","0.0","E,1011","-2.2","E,1117","","","","","","","-0.4","E,0520","-4.2","E,0413","-4.8","E,0318","","","","","    3544.2","2","    3544.2","E","    900.5"," ,E","      8.53","E","     11.86","E","      5.20","E"
"UKE00105881","1989","57.205","-2.2039","65.0","DYCE, UK","      1.2","","       1.2","E","       152","E","        56","E","         2","E","        0","","         0","E","        45","E","         1","E","        19","E","         0","E","   -8.9","E,1214, ","    20"," ,E,0316, ","  30.8"," ,E,0830, ","   26.6","E,0619, ","0.0","E,0903","-2.7","E,1105","-8.9","E,1214","-8.9","E,1214","-8.9","E,1214","-3.4","E,0427","-3.4","E,0427","","","","","","","    3364.6","6","    3364.6","E","    499.4"," ,E","      8.79","E","     12.51","E","      5.07","E"
