TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AtlQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,760,SYR,Syria,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2879778.671,,2879778.671,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,716,ZWE,Zimbabwe,56,BEL,Belgium,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,190981.44,,190981.44,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,156,CHN,China,508,MOZ,Mozambique,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,10859.636,,10859.636,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,752,SWE,Sweden,100,BGR,Bulgaria,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,86987.713,,86987.713,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,584,MHL,Marshall Isds,842,USA,USA,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,28761.816,,28761.816,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,562,NER,Niger,616,POL,Poland,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4081.841,,4081.841,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,704,VNM,Viet Nam,818,EGY,Egypt,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,46304.783,,46304.783,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,4,AFG,Afghanistan,792,TUR,T¨¹rkiye,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,181083.845,,181083.845,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,458,MYS,Malaysia,233,EST,Estonia,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,147345.266,,147345.266,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,144,LKA,Sri Lanka,804,UKR,Ukraine,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,11967.103,,11967.103,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,442,LUX,Luxembourg,246,FIN,Finland,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,55660.453,,55660.453,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,591,PAN,Panama,484,MEX,Mexico,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,8525.38,,8525.38,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,184,COK,Cook Isds,458,MYS,Malaysia,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1495.266,,1495.266,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,699,IND,India,24,AGO,Angola,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,986148.697,,986148.697,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,324,GIN,Guinea,752,SWE,Sweden,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1972.558,,1972.558,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,384,CIV,C?te d'Ivoire,699,IND,India,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,21203.449,,21203.449,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,124,CAN,Canada,70,BIH,Bosnia Herzegovina,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4452.24,,4452.24,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,608,PHL,Philippines,124,CAN,Canada,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,93051082.85,,93051082.85,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,56,BEL,Belgium,440,LTU,Lithuania,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,601200.256,,601200.256,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,470,MLT,Malta,591,PAN,Panama,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,90157.23,,90157.23,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,156,CHN,China,70,BIH,Bosnia Herzegovina,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,20668.982,,20668.982,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,364,IRN,Iran,586,PAK,Pakistan,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3307.485,,3307.485,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,208,DNK,Denmark,191,HRV,Croatia,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,439086.282,,439086.282,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,554,NZL,New Zealand,792,TUR,T¨¹rkiye,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,52335.567,,52335.567,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,70,BIH,Bosnia Herzegovina,620,PRT,Portugal,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,10532.741,,10532.741,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,818,EGY,Egypt,470,MLT,Malta,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,14049.041,,14049.041,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,268,GEO,Georgia,203,CZE,Czechia,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,566526.98,,566526.98,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,414,KWT,Kuwait,724,ESP,Spain,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,51840.874,,51840.874,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,558,NIC,Nicaragua,757,CHE,Switzerland,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,52770.599,,52770.599,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,180,COD,Dem. Rep. of the Congo,380,ITA,Italy,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4571.563,,4571.563,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,818,EGY,Egypt,604,PER,Peru,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,603799.26,,603799.26,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,56,BEL,Belgium,620,PRT,Portugal,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3877602.378,,3877602.378,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,372,IRL,Ireland,304,GRL,Greenland,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,7810.685,,7810.685,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,760,SYR,Syria,380,ITA,Italy,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,25271.618,,25271.618,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,704,VNM,Viet Nam,152,CHL,Chile,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,247145.286,,247145.286,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,442,LUX,Luxembourg,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4070.655,,4070.655,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,276,DEU,Germany,44,BHS,Bahamas,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,34097.791,,34097.791,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,208,DNK,Denmark,50,BGD,Bangladesh,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,10798.732,,10798.732,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,380,ITA,Italy,604,PER,Peru,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,36178.486,,36178.486,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,616,POL,Poland,20,AND,Andorra,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1102.495,,1102.495,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,604,PER,Peru,490,S19,"Other Asia, nes",H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,17065.675,,17065.675,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,724,ESP,Spain,136,CYM,Cayman Isds,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2797781.394,,2797781.394,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,442,LUX,Luxembourg,434,LBY,Libya,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,159754.858,,159754.858,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,340,HND,Honduras,699,IND,India,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,5053.826,,5053.826,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,748,SWZ,Eswatini,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,124436.492,,124436.492,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,140,CAF,Central African Rep.,842,USA,USA,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4020.937,,4020.937,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,156,CHN,China,52,BRB,Barbados,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1163.399,,1163.399,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,422,LBN,Lebanon,251,FRA,France,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,446591.202,,446591.202,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,418,LAO,Lao People's Dem. Rep.,56,BEL,Belgium,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,370883.242,,370883.242,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,458,MYS,Malaysia,586,PAK,Pakistan,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,53359.756,,53359.756,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,262,DJI,Djibouti,262,DJI,Djibouti,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4349180.563,,4349180.563,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,376,ISR,Israel,156,CHN,China,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4592224.121,,4592224.121,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,574,NFK,Norfolk Isds,528,NLD,Netherlands,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,17904.665,,17904.665,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,584,MHL,Marshall Isds,0,W00,World,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,150209243,,150209243,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,490,S19,"Other Asia, nes",400,JOR,Jordan,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,66940.205,,66940.205,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,710,ZAF,South Africa,566,NGA,Nigeria,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,103259.145,,103259.145,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,566,NGA,Nigeria,702,SGP,Singapore,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,9281.092,,9281.092,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,450,MDG,Madagascar,784,ARE,United Arab Emirates,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,1205.66,,1205.66,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,466,MLI,Mali,586,PAK,Pakistan,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,7457.688,,7457.688,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,76,BRA,Brazil,858,URY,Uruguay,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,10696966.76,,10696966.76,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,364,IRN,Iran,56,BEL,Belgium,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,4516478.872,,4516478.872,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,752,SWE,Sweden,699,IND,India,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,130983.099,,130983.099,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,368,IRQ,Iraq,56,BEL,Belgium,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,3389668.241,,3389668.241,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,144,LKA,Sri Lanka,703,SVK,Slovakia,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,888525.078,,888525.078,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,148,TCD,Chad,642,ROU,Romania,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2152.786,,2152.786,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,826,GBR,United Kingdom,398,KAZ,Kazakhstan,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,6095691.487,,6095691.487,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,40,AUT,Austria,678,STP,Sao Tome and Principe,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,19924.456,,19924.456,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,484,MEX,Mexico,554,NZL,New Zealand,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,2099657.299,,2099657.299,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,704,VNM,Viet Nam,31,AZE,Azerbaijan,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,32974.166,,32974.166,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,428,LVA,Latvia,188,CRI,Costa Rica,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,134107.87,,134107.87,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,470,MLT,Malta,376,ISR,Israel,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,87905.009,,87905.009,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,579,NOR,Norway,344,HKG,"China, Hong Kong SAR",H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,262628.689,,262628.689,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,764,THA,Thailand,788,TUN,Tunisia,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,51124.935,,51124.935,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,704,VNM,Viet Nam,706,SOM,Somalia,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,7640.401,,7640.401,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,600,PRY,Paraguay,76,BRA,Brazil,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,326538.587,,326538.587,0,FALSE,TRUE
C,A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,620,PRT,Portugal,702,SGP,Singapore,H6,HS,TRUE,TOTAL,All Commodities,0,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,476073.928,,476073.928,0,FALSE,TRUE
