"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","762","TJK","Tajikistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","981434.195",,"981434.195","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5021486199.564",,"5021486199.564","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","768","TGO","Togo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","36639227.193",,"36639227.193","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","776","TON","Tonga","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1572460.922",,"1572460.922","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","780","TTO","Trinidad and Tobago","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","419330452.225",,"419330452.225","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3030556915.517",,"3030556915.517","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","788","TUN","Tunisia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","655314181.609",,"655314181.609","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","15551425945.984",,"15551425945.984","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","795","TKM","Turkmenistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","17683896.676",,"17683896.676","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","322677.991",,"322677.991","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","798","TUV","Tuvalu","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9617.931",,"9617.931","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","800","UGA","Uganda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","26402463.163",,"26402463.163","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","804","UKR","Ukraine","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","739526778.351",,"739526778.351","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","807","MKD","North Macedonia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","219055050.374",,"219055050.374","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1682879973.868",,"1682879973.868","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","11617025220.398",,"11617025220.398","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24968111.161",,"24968111.161","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","837","X1 ","Bunkers","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5922.647",,"5922.647","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","842","USA","USA","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","94925884758.224",,"94925884758.224","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","854","BFA","Burkina Faso","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8684145.529",,"8684145.529","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","211565840.211",,"211565840.211","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","860","UZB","Uzbekistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2650810689.122",,"2650810689.122","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","862","VEN","Venezuela","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","43366055.338",,"43366055.338","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","876","WLF","Wallis and Futuna Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31994.723",,"31994.723","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","882","WSM","Samoa","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","480810.802",,"480810.802","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","887","YEM","Yemen","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1159783.555",,"1159783.555","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","894","ZMB","Zambia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","3941857.815",,"3941857.815","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","899","_X ","Areas, nes","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","10674943730.927",,"10674943730.927","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","0","W00","World","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","170161761014.199",,"170161761014.199","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","4","AFG","Afghanistan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","768374.271",,"768374.271","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","8","ALB","Albania","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","4074888.05",,"4074888.05","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","12","DZA","Algeria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2001798.763",,"2001798.763","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","16","ASM","American Samoa","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","53869.365",,"53869.365","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","20","AND","Andorra","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","10559689.368",,"10559689.368","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","24","AGO","Angola","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1749655.583",,"1749655.583","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","28","ATG","Antigua and Barbuda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","159485.139",,"159485.139","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","882340.169",,"882340.169","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20808304.907",,"20808304.907","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2930492933.835",,"2930492933.835","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1576326347.1",,"1576326347.1","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","44","BHS","Bahamas","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","211928.842",,"211928.842","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","48","BHR","Bahrain","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","9498997.353",,"9498997.353","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","138110781.563",,"138110781.563","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","51","ARM","Armenia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2778990.507",,"2778990.507","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","52","BRB","Barbados","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","351546.7",,"351546.7","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","693744202.234",,"693744202.234","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","60","BMU","Bermuda","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","187197.906",,"187197.906","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","64","BTN","Bhutan","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","347094.461",,"347094.461","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","783553.151",,"783553.151","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","70","BIH","Bosnia Herzegovina","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8551545.355",,"8551545.355","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","72","BWA","Botswana","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","16878611.823",,"16878611.823","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","74","BVT","Bouvet Island","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","124569.487",,"124569.487","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","747019281.084",,"747019281.084","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","84","BLZ","Belize","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","164837.273",,"164837.273","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","86","IOT","Br. Indian Ocean Terr.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2080.695",,"2080.695","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","90","SLB","Solomon Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","195876.169",,"195876.169","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","148375.67",,"148375.67","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","137908.805",,"137908.805","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","105894981.186",,"105894981.186","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22324522.433",,"22324522.433","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","108","BDI","Burundi","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","153289.043",,"153289.043","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","112","BLR","Belarus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1583236.038",,"1583236.038","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","51605992.397",,"51605992.397","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","120","CMR","Cameroon","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","939744.478",,"939744.478","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","8507732356.852",,"8507732356.852","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","132","CPV","Cabo Verde","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","153886.901",,"153886.901","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","136","CYM","Cayman Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","324650589.239",,"324650589.239","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","140","CAF","Central African Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","30765.448",,"30765.448","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","91616385.307",,"91616385.307","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","148","TCD","Chad","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","6919.491",,"6919.491","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","27507994.526",,"27507994.526","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","156","CHN","China","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","16861412566.469",,"16861412566.469","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","162","CXR","Christmas Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","80838.849",,"80838.849","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","166","CCK","Cocos Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","64214.42",,"64214.42","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","170","COL","Colombia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","47123331.653",,"47123331.653","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","174","COM","Comoros","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","348429.387",,"348429.387","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","178","COG","Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","236145.197",,"236145.197","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","870110.804",,"870110.804","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","184","COK","Cook Isds","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","26323.152",,"26323.152","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","172754253.207",,"172754253.207","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","191","HRV","Croatia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","20212095.087",,"20212095.087","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","192","CUB","Cuba","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1595610.828",,"1595610.828","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","196","CYP","Cyprus","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24985680.23",,"24985680.23","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","556456490.866",,"556456490.866","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","204","BEN","Benin","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","619525.038",,"619525.038","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","406803971.723",,"406803971.723","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","212","DMA","Dominica","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","69741.81",,"69741.81","0","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","214","DOM","Dominican Rep.","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","36335782.579",,"36335782.579","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","218","ECU","Ecuador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","7952702.972",,"7952702.972","4","false","true",
"C","A","20230101","2023","52","2023","826","GBR","United Kingdom","M","Import","222","SLV","El Salvador","0","W00","World","H6","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","1000","Air","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","5275103.459",,"5275103.459","4","false","true",
