"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105886","1970","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       157","E","        69","E","         2","E","        2","","         0","E","        81","E","         0","E","         9","E","         0","E","   -9.2","E,0108, ","    40"," ,E,0218, ","  41.1"," ,E,0815, ","   23.7","E,0716, ","-1.3","E,1027","-2.4","E,1114","","","","","","","-0.9","E,0430","-2.8","E,0414","-4.4","E,0307","-9.2","E,0108","-9.2","E,0108","    3672.3","3","    3672.3","E","    651.5"," ,E","      8.02","E","     11.63","E","      4.40","E"
"UKE00105886","1971","56.3767","-2.8617","10.0","LEUCHARS, UK","      2.2","","       2.2","E","       130","E","        48","E","         2","E","        0","","         0","E","        59","E","         0","E","        16","E","         0","E","   -6.2","E,1129,+","    20"," ,E,1118, ","  33.7"," ,E,0523, ","   26.8","E,0707, ","-3.8","E,1013","-3.8","E,1013","-6.2","E,1129","","","","","-0.2","E,0421","-3.1","E,0317","-6.2","E,0216","","","","","    3576.6","6","    3576.6","E","    497.1"," ,E","      8.81","E","     12.69","E","      4.93","E"
"UKE00105886","1972","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       156","E","        71","E","         0","E","        2","","         0","E","        47","E","         0","E","         9","E","         0","E","  -14.5","E,0201, ","   100"," ,E,0201,+","  20.3"," ,E,0201, ","   25.2","E,0713, ","0.0","E,1105","-3.0","E,1114","-5.0","E,1225","","","","","-1.7","E,0329","-2.7","E,0313","-14.5","E,0201","-14.5","E,0201","-14.5","E,0201","    3374.6","6","    3374.6","E","    544.8"," ,E","      8.25","E","     12.03","E","      4.46","E"
"UKE00105886","1973","56.3767","-2.8617","10.0","LEUCHARS, UK","      2.9","","       2.9","E","       121","E","        40","E","         2","E","        2","","         0","E","        68","E","         0","E","        26","E","         0","E","   -7.6","E,1201, ","    40"," ,E,1129, ","  32.0"," ,E,1219, ","   25.0","E,0605, ","-1.0","E,1012","-3.6","E,1117","-4.9","E,1128","-7.0","E,1129","","","-0.4","E,0502","-2.9","E,0430","-5.2","E,0327","-7.3","E,0215","","","    3467.9","9","    3467.9","E","    415.5"," ,E","      8.58","E","     12.58","E","      4.58","E"
"UKE00105886","1974","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       175","E","        81","E","         0","E","        1","","         0","E","        42","E","         0","E","         6","E","         0","E","   -3.9","E,0214, ","    40"," ,E,1212, ","  19.1"," ,E,1122, ","   23.7","E,0525, ","-0.9","E,0927","-3.6","E,1213","","","","","","","-0.1","E,0426","-2.4","E,0302","","","","","","","    3506.6","6","    3506.6","E","    630.8"," ,E","      8.33","E","     12.00","E","      4.66","E"
"UKE00105886","1975","56.3767","-2.8617","10.0","LEUCHARS, UK","     11.0","","      11.0","E","       130","E","        59","E","         2","E","        0","","         0","E","        57","E","         0","E","        27","E","         0","E","   -3.4","E,1213, ","    20"," ,E,0123, ","  35.8"," ,E,0917, ","   27.9","E,0802, ","-0.4","E,0927","-3.4","E,1213","","","","","","","-1.2","E,0515","-3.0","E,0328","","","","","","","    3578.4","4","    3578.4","E","    522.0"," ,E","      8.74","E","     12.54","E","      4.94","E"
"UKE00105886","1976","56.3767","-2.8617","10.0","LEUCHARS, UK","      6.1","","       6.1","E","       153","E","        76","E","         0","E","        2","","         0","E","        61","E","         0","E","        29","E","         0","E","   -7.0","E,1206, ","    40"," ,E,1204, ","  23.6"," ,E,0925, ","   28.1","E,0628, ","-0.9","E,1110","-4.4","E,1114","-4.4","E,1114","-7.0","E,1206","","","-1.2","E,0428","-2.7","E,0220","","","","","","","    3346.9","9","    3346.9","E","    663.2"," ,E","      8.70","E","     12.15","E","      5.24","E"
"UKE00105886","1977","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       154","E","        77","E","         4","E","        3","","         0","E","        58","E","         1","E","        11","E","         0","E","  -11.6","E,0113, ","    70"," ,E,0113, ","  39.2"," ,E,1007, ","   25.5","E,0602, ","-1.5","E,1116","-3.7","E,1127","","","","","","","-0.5","E,0518","-2.2","E,0217","-5.6","E,0213","-7.0","E,0114","-11.6","E,0113","    3728.3","3","    3728.3","E","    734.9"," ,E","      8.13","E","     11.63","E","      4.63","E"
"UKE00105886","1978","56.3767","-2.8617","10.0","LEUCHARS, UK","","","","","       173","E","        89","E","         3","E","       20","","         0","E","        77","E","         2","E","         6","E","         0","E","  -14.0","E,0218, ","   130"," ,E,0213,+","  35.7"," ,E,0127, ","   24.0","E,0528, ","-1.1","E,1101","-2.3","E,1127","-5.0","E,1221","","","","","-2.8","E,0426","-2.8","E,0426","-12.0","E,0219","-12.0","E,0219","-12.0","E,0219","    3632.5","5","    3632.5","E","    798.7"," ,E","      8.14","E","     11.60","E","      4.68","E"
"UKE00105886","1979","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       173","E","        76","E","         1","E","       13","","         0","E","        93","E","         3","E","        13","E","         0","E","  -11.2","E,0114, ","    90"," ,E,0113,+","  33.5"," ,E,1207, ","   24.4","E,0711, ","-0.7","E,1107","-2.7","E,1110","-5.2","E,1114","","","","","-1.5","E,0510","-2.3","E,0504","-6.0","E,0319","-6.8","E,0208","-10.4","E,0115","","","","","    644.1"," ,E","      7.63","E","     11.30","E","      3.97","E"
"UKE00105886","1980","56.3767","-2.8617","10.0","LEUCHARS, UK","      2.0","","       2.0","E","       178","E","        86","E","         1","E","        5","","         0","E","        62","E","         0","E","         8","E","         0","E","   -6.6","E,0323, ","   120"," ,E,0322, ","  33.0"," ,E,0605, ","   27.3","E,0603, ","-0.2","E,1011","-2.4","E,1020","","","","","","","-1.8","E,0426","-6.6","E,0323","-6.6","E,0323","","","","","    3621.5","5","    3621.5","E","    737.6"," ,E","      8.34","E","     11.91","E","      4.77","E"
"UKE00105886","1981","56.3767","-2.8617","10.0","LEUCHARS, UK","      2.0","","       2.0","E","       158","E","        71","E","         2","E","        3","","         0","E","        80","E","         1","E","        18","E","         0","E","  -11.0","E,1226, ","    40"," ,E,1224, ","  37.4"," ,E,0919, ","   24.5","E,0825, ","-2.7","E,1014","-2.7","E,1014","-6.2","E,1210","-8.2","E,1211","-11.0","E,1226","-2.3","E,0505","-2.3","E,0505","-4.4","E,0423","-6.7","E,0116","","","    3453.5","5","    3453.5","E","    643.1"," ,E","      8.11","E","     11.98","E","      4.24","E"
"UKE00105886","1982","56.3767","-2.8617","10.0","LEUCHARS, UK","      4.1","","       4.1","E","       154","E","        77","E","         2","E","       12","","         0","E","        52","E","         3","E","        19","E","         0","E","  -13.7","E,0108, ","    70"," ,E,0112,+","  40.5"," ,E,1012, ","   29.1","E,0604, ","-0.9","E,1115","-5.0","E,1202","-5.0","E,1202","","","","","-1.2","E,0507","-2.8","E,0305","-6.5","E,0116","-9.2","E,0115","-9.2","E,0115","    3618.3","3","    3618.3","E","    718.4"," ,E","      8.57","E","     12.41","E","      4.72","E"
"UKE00105886","1983","56.3767","-2.8617","10.0","LEUCHARS, UK","      7.7","","       7.7","E","       166","E","        65","E","         2","E","        1","","         0","E","        58","E","         0","E","        30","E","         0","E","   -5.4","E,0223, ","    60"," ,E,1212, ","  34.9"," ,E,0601, ","   27.7","E,0720,+","-2.0","E,1021","-2.5","E,1121","-5.0","E,1130","","","","","-2.9","E,0422","-2.9","E,0422","-4.9","E,0224","","","","","    3522.7","7","    3522.7","E","    594.9"," ,E","      8.65","E","     12.18","E","      5.11","E"
"UKE00105886","1984","56.3767","-2.8617","10.0","LEUCHARS, UK","      3.7","","       3.7","E","       159","E","        78","E","         2","E","       12","","         0","E","        63","E","         2","E","        27","E","         0","E","   -9.2","E,0121, ","   100"," ,E,0116, ","  28.1"," ,E,0324, ","   27.3","E,0818, ","-0.7","E,1105","-3.7","E,1106","-5.1","E,1227","","","","","-0.9","E,0515","-2.9","E,0405","-4.4","E,0319","-7.8","E,0126","-9.2","E,0121","    3476.5","5","    3476.5","E","    723.1"," ,E","      8.55","E","     12.19","E","      4.92","E"
"UKE00105886","1985","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       177","E","        90","E","         4","E","        2","","         0","E","        69","E","         2","E","         5","E","         0","E","   -8.0","E,0127, ","    40"," ,E,0316, ","  30.7"," ,E,0922, ","   21.6","E,0701, ","-0.4","E,1102","-2.9","E,1103","-6.8","E,1129","-6.8","E,1129","","","-1.0","E,0426","-2.9","E,0320","-4.8","E,0318","-7.1","E,0217","","","    3501.7","7","    3501.7","E","    863.8"," ,E","      7.82","E","     11.34","E","      4.31","E"
"UKE00105886","1986","56.3767","-2.8617","10.0","LEUCHARS, UK","      1.5","","       1.5","E","       182","E","        72","E","         1","E","        7","","         0","E","        72","E","         1","E","        10","E","         0","E","   -9.3","E,0212, ","    60"," ,E,0208,+","  30.8"," ,E,0730, ","   25.2","E,0713, ","-0.3","E,0910","-2.4","E,1101","","","","","","","-1.0","E,0411","-2.7","E,0402","-4.8","E,0303","-8.8","E,0213","-9.3","E,0212","    3774.3","3","    3774.3","E","    607.9"," ,E","      7.78","E","     11.50","E","      4.07","E"
"UKE00105886","1987","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.6","","       0.6","E","       161","E","        86","E","         1","E","        6","","         0","E","        69","E","         2","E","        17","E","         0","E","   -7.2","E,0202, ","    80"," ,E,0114,+","  31.8"," ,E,0605, ","   25.2","E,0704, ","-1.7","E,1013","-2.4","E,1126","-5.6","E,1213","","","","","-0.5","E,0417","-4.5","E,0324","-4.5","E,0324","-7.2","E,0202","","","    3739.4","4","    3739.4","E","    707.2"," ,E","      8.06","E","     11.77","E","      4.35","E"
"UKE00105886","1988","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       163","E","        90","E","         2","E","        0","","         0","E","        51","E","         0","E","        11","E","         0","E","   -5.2","E,0314, ","     0"," ,E,1231,+","  50.8"," ,E,0418, ","   24.1","E,0623, ","-0.7","E,1029","-4.0","E,1103","-4.8","E,1104","","","","","-3.9","E,0413","-3.9","E,0413","-5.2","E,0314","","","","","    3488.8","8","    3488.8","E","    758.4"," ,E","      8.75","E","     12.52","E","      4.98","E"
"UKE00105886","1989","56.3767","-2.8617","10.0","LEUCHARS, UK","      1.0","","       1.0","E","       141","E","        59","E","         1","E","        0","","         0","E","        52","E","         0","E","        31","E","         0","E","   -7.1","E,1214, ","     0"," ,E,1231,+","  37.2"," ,E,1216, ","   27.6","E,0619, ","-0.6","E,1105","-3.2","E,1125","-4.9","E,1212","-7.1","E,1214","","","-1.9","E,0426","-2.4","E,0425","-4.4","E,0317","","","","","    3298.2","2","    3298.2","E","    454.4"," ,E","      9.13","E","     13.22","E","      5.04","E"
"UKE00105886","1990","56.3767","-2.8617","10.0","LEUCHARS, UK","      5.4","","       5.4","E","       179","E","        74","E","         2","E","        1","","         0","E","        43","E","         0","E","        25","E","         0","E","   -3.5","E,0216, ","    30"," ,E,0215, ","  40.6"," ,E,0630, ","   30.8","E,0801, ","-0.2","E,1030","-2.5","E,1122","","","","","","","-0.3","E,0427","-3.2","E,0408","","","","","","","    3215.0","0","    3215.0","E","    658.3"," ,E","      9.27","E","     13.18","E","      5.36","E"
"UKE00105886","1991","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.7","","       0.7","E","       157","E","        74","E","         0","E","        8","","         0","E","        73","E","         0","E","        19","E","         0","E","   -8.2","E,0115, ","    70"," ,E,0211,+","  24.1"," ,E,0221, ","   25.9","E,0903, ","-0.4","E,1104","-3.2","E,1116","-5.1","E,1210","-7.0","E,1211","","","-0.7","E,0427","-2.5","E,0426","-4.4","E,0125","-7.7","E,0116","","","    3536.5","5","    3536.5","E","    609.3"," ,E","      8.45","E","     12.32","E","      4.58","E"
"UKE00105886","1992","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.2","","       0.2","E","       164","E","        75","E","         2","E","        0","","         0","E","        78","E","         0","E","        14","E","         0","E","   -8.2","E,0123, ","    10"," ,E,0218,+","  47.4"," ,E,0331, ","   25.4","E,0612, ","-0.5","E,1017","-3.5","E,1025","-4.4","E,1114","-7.6","E,1221","","","-0.8","E,0510","-3.8","E,0314","-5.1","E,0219","-8.0","E,0124","","","    3311.2","2","    3311.2","E","    698.5"," ,E","      8.34","E","     12.31","E","      4.36","E"
"UKE00105886","1993","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       167","E","        86","E","         3","E","        8","","         0","E","        72","E","         0","E","         9","E","         0","E","  -10.2","E,1124, ","   200"," ,E,0112, ","  38.4"," ,E,1006, ","   23.3","E,0831, ","-0.3","E,1013","-3.6","E,1016","-6.1","E,1120","-10.2","E,1124","-10.2","E,1124","-1.3","E,0415","-5.0","E,0326","-5.0","E,0326","","","","","    3592.9","9","    3592.9","E","    823.6"," ,E","      8.12","E","     11.87","E","      4.37","E"
"UKE00105886","1994","56.3767","-2.8617","10.0","LEUCHARS, UK","      1.6","","       1.6","E","       157","E","        70","E","         0","E","        1","","         0","E","        55","E","         0","E","        20","E","         0","E","   -9.9","E,0217, ","    30"," ,E,0216, ","  24.8"," ,E,0227, ","   27.7","E,0612, ","-1.0","E,1004","-3.2","E,1221","-5.0","E,1222","","","","","-0.2","E,0524","-2.5","E,0408","-4.7","E,0321","-7.0","E,0218","-9.9","E,0217","    3781.8","8","    3781.8","E","    515.7"," ,E","      8.51","E","     12.39","E","      4.62","E"
"UKE00105886","1995","56.3767","-2.8617","10.0","LEUCHARS, UK","      9.6","","       9.6","E","       161","E","        72","E","         1","E","        5","","         0","E","        73","E","         3","E","        28","E","         0","E","  -13.1","E,1230, ","    30"," ,E,1229,+","  44.4"," ,E,0902, ","   29.9","E,0820, ","-0.8","E,1117","-4.2","E,1209","-5.9","E,1220","-7.0","E,1221","-9.3","E,1227","-1.5","E,0516","-4.4","E,0329","-4.4","E,0329","-6.7","E,0209","","","    3407.9","9","    3407.9","E","    682.8"," ,E","      8.88","E","     12.94","E","      4.83","E"
"UKE00105886","1996","56.3767","-2.8617","10.0","LEUCHARS, UK","      2.4","","       2.4","E","       156","E","        63","E","         1","E","        6","","         0","E","        66","E","         1","E","        28","E","         0","E","   -6.2","E,0209, ","   180"," ,E,0207, ","  28.4"," ,E,0311, ","   27.7","E,0817, ","-0.6","E,1107","-2.9","E,1110","-5.9","E,1119","","","","","-0.1","E,0517","-2.7","E,0324","-6.2","E,0209","","","","","    3281.3","3","    3281.3","E","    605.8"," ,E","      8.45","E","     11.98","E","      4.91","E"
"UKE00105886","1997","56.3767","-2.8617","10.0","LEUCHARS, UK","      9.9","","       9.9","E","       152","E","        75","E","         2","E","        0","","         0","E","        47","E","         0","E","        28","E","         0","E","   -3.4","E,0125, ","    10"," ,E,0102, ","  31.0"," ,E,1218, ","   26.4","E,0815, ","-1.3","E,1024","","","","","","","","","-1.1","E,0507","-2.6","E,0404","","","","","","","    3322.5","5","    3322.5","E","    634.3"," ,E","      9.41","E","     13.17","E","      5.64","E"
"UKE00105886","1998","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       178","E","        79","E","         1","E","        1","","         0","E","        64","E","         0","E","         9","E","         0","E","   -7.6","E,1207, ","    30"," ,E,0120, ","  25.8"," ,E,1016, ","   23.6","E,0920, ","-1.2","E,1018","-3.3","E,1102","-5.6","E,1205","-7.6","E,1207","","","-0.1","E,0503","-3.5","E,0414","-5.1","E,0306","","","","","    3092.9","9","    3092.9","E","    737.7"," ,E","      8.95","E","     12.58","E","      5.32","E"
"UKE00105886","1999","56.3767","-2.8617","10.0","LEUCHARS, UK","      7.5","","       7.5","E","       150","E","        61","E","         2","E","        0","","         0","E","        54","E","         0","E","        23","E","         0","E","   -5.5","E,0208, ","     0"," ,E,1231,+","  28.4"," ,E,0420, ","   26.6","E,0904, ","0.0","E,1117","-3.9","E,1211","-5.0","E,1219","","","","","-3.1","E,0419","-3.1","E,0419","-5.5","E,0208","","","","","    3418.5","5","    3418.5","E","    603.6"," ,E","      9.06","E","     12.70","E","      5.43","E"
"UKE00105886","2000","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.6","","       0.6","E","       171","E","        85","E","         2","E","        0","","         0","E","        47","E","         0","E","        16","E","         0","E","   -6.5","E,1228, ","     0"," ,E,1231,+","  34.0"," ,E,1106, ","   25.5","E,0805, ","0.0","E,1020","-3.2","E,1216","-6.4","E,1227","","","","","-0.8","E,0417","-2.4","E,0407","","","","","","","    3289.8","8","    3289.8","E","    787.6"," ,E","      9.01","E","     12.66","E","      5.35","E"
"UKE00105886","2001","56.3767","-2.8617","10.0","LEUCHARS, UK","      2.1","","       2.1","E","       167","E","        77","E","         1","E","        8","","         0","E","        76","E","         1","E","        20","E","         0","E","  -11.7","E,0303, ","    80"," ,E,0227, ","  28.0"," ,E,0819, ","   25.3","E,0701, ","-0.2","E,1105","-3.0","E,1210","-4.9","E,1229","","","","","0.0","E,0507","-2.3","E,0413","-5.5","E,0306","-9.2","E,0304","-9.2","E,0304","    3565.4","4","    3565.4","E","    629.9"," ,E","      8.58","E","     12.34","E","      4.82","E"
"UKE00105886","2002","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.0","","       0.0","E","       183","E","       105","E","         4","E","        0","","         0","E","        37","E","         1","E","         8","E","         0","E","   -7.6","E,0103, ","    20"," ,E,0310, ","  57.4"," ,E,0730, ","   23.5","E,0812,+","-1.1","E,1019","-2.2","E,1020","-5.5","E,1220","","","","","-0.3","E,0506","-3.6","E,0407","-6.3","E,0105","-7.6","E,0103","","","    3171.9","9","    3171.9","E","    987.3"," ,E","      9.28","E","     12.80","E","      5.76","E"
"UKE00105886","2003","56.3767","-2.8617","10.0","LEUCHARS, UK","      0.8","","       0.8","E","       142","E","        61","E","         0","E","        0","","         0","E","        57","E","         1","E","        28","E","         0","E","   -7.5","E,0218, ","     0"," ,E,1231,+","  20.8"," ,E,1220, ","   23.5","E,0916,+","-0.2","E,1017","-3.1","E,1123","-4.8","E,1208","-7.0","E,1209","","","-1.2","E,0410","-3.6","E,0319","-7.5","E,0218","-7.5","E,0218","","","    3176.1","1","    3176.1","E","    496.3"," ,E","      9.42","E","     13.37","E","      5.46","E"
"UKE00105886","2004","56.3767","-2.8617","10.0","LEUCHARS, UK","      1.3","","       1.3","E","       163","E","        82","E","         5","E","        0","","         0","E","        47","E","         0","E","        19","E","         0","E","   -4.9","E,1121, ","    10"," ,E,0129,+","  35.0"," ,E,0810, ","   23.2","E,0805, ","-2.2","E,1119","-2.2","E,1119","-4.9","E,1121","","","","","0.0","E,0505","-3.8","E,0309","","","","","","","    3154.8","8","    3154.8","E","    807.3"," ,E","      9.43","E","     13.20","E","      5.65","E"
"UKE00105886","2005","56.3767","-2.8617","10.0","LEUCHARS, UK","","","","","       167","E","        74","E","         3","E","        2","","         0","E","        46","E","         0","E","        37","E","         0","E","   -4.5","E,1119, ","    40"," ,E,0301, ","  40.4"," ,E,1011, ","   29.1","E,0712, ","0.0","E,1116","-3.2","E,1118","-4.5","E,1119","","","","","-0.4","E,0511","-2.8","E,0308","","","","","","","    3227.1","1","    3227.1","E","    706.6"," ,E","      9.45","E","     13.23","E","      5.66","E"
"UKE00105886","2006","56.3767","-2.8617","10.0","LEUCHARS, UK","     18.0","","      18.0","E","       153","E","        77","E","         1","E","        1","","         0","E","        50","E","         0","E","        36","E","         0","E","   -6.8","E,0131, ","    30"," ,E,0312, ","  26.8"," ,E,1025, ","   28.1","E,0717, ","-0.4","E,1102","-3.2","E,1218","","","","","","","-0.6","E,0502","-2.4","E,0410","-5.2","E,0322","-6.8","E,0131","","","","","","","    619.0"," ,E","      9.46","E","     13.28","E","      5.65","E"
