"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105636","2011","57.65","-3.57","5.0","KINLOSS, UK","      2.1","","       2.1","E","       197","E","        90","E","         2","E","","","         0","E","        45","E","         0","E","        14","E","         0","E","   -6.4","E,1216, ","","","  30.2"," ,E,0826, ","   24.8","E,0602, ","-0.1","E,1106","-2.2","E,1108","-6.4","E,1216","","","","","-0.3","E,0504","-3.0","E,0316","-5.3","E,0211","","","","","    3407.6","6","    3407.6","E","    735.1"," ,E","      9.44","E","     13.22","E","      5.66","E"
"UKE00105636","2012","57.65","-3.57","5.0","KINLOSS, UK","      0.3","","       0.3","E","       188","E","        75","E","         1","E","","","         0","E","        56","E","         0","E","        20","E","         0","E","   -7.7","E,1213,+","","","  36.4"," ,E,0824, ","   25.6","E,0525, ","-3.3","E,1016","-3.3","E,1016","-7.7","E,1213","-7.7","E,1213","","","-1.4","E,0507","-3.2","E,0323","-5.0","E,0208","-7.7","E,0207","","","    3265.9","9","    3265.9","E","    627.6"," ,E","      8.47","E","     12.05","E","      4.89","E"
"UKE00105636","2013","57.65","-3.57","5.0","KINLOSS, UK","      8.7","","       8.7","E","       176","E","        64","E","         0","E","","","         0","E","        64","E","         0","E","        30","E","         0","E","   -7.8","E,0311, ","","","  22.4"," ,E,0622, ","   27.9","E,0720, ","-2.0","E,1016","-3.2","E,1105","","","","","","","-1.7","E,0502","-2.3","E,0409","-7.2","E,0402","-7.2","E,0402","","","    3745.7","7","    3745.7","E","    569.8"," ,E","      8.88","E","     12.63","E","      5.12","E"
"UKE00105636","2014","57.65","-3.57","5.0","KINLOSS, UK","","","","","       190","E","        78","E","         2","E","","","","","","","","","","","","","","","","","  80.2"," ,E,0810, ","","","","","","","","","","","","","","","","","","","","","","","    2982.8","8","    2982.8","E","    768.2"," ,E","","","","","",""
"UKE00105636","2015","57.65","-3.57","5.0","KINLOSS, UK","      6.4","","       6.4","E","       190","E","        83","E","         0","E","","","         0","E","        34","E","         0","E","        12","E","         0","E","   -6.2","E,0122, ","","","  23.8"," ,E,0921, ","   29.4","E,0630, ","-0.7","E,1017","-2.5","E,1215","","","","","","","-0.1","E,0508","-3.6","E,0502","-6.1","E,0315","","","","","","","","","    624.2"," ,E","      9.03","E","     12.83","E","      5.23","E"
"UKE00105636","2016","57.65","-3.57","5.0","KINLOSS, UK","","","","","       176","E","        84","E","         0","E","","","         0","E","        56","E","         0","E","        12","E","         0","E","   -8.2","E,1205, ","","","  23.8"," ,E,0724, ","   25.9","E,0815, ","-1.1","E,1007","-2.2","E,1025","-5.8","E,1120","-8.2","E,1205","","","-0.6","E,0429","-2.8","E,0428","-5.3","E,0227","-7.7","E,0118","","","    3291.0","0","    3291.0","E","    650.1"," ,E","      8.95","E","     12.71","E","      5.19","E"
"UKE00105636","2017","57.65","-3.57","5.0","KINLOSS, UK","      2.8","","       2.8","E","       207","E","        83","E","         2","E","","","         0","E","        51","E","         0","E","        16","E","         0","E","   -7.6","E,0130, ","","","  42.6"," ,E,0606, ","   27.0","E,0525, ","-1.1","E,1106","-3.7","E,1210","-6.4","E,1229","","","","","-2.1","E,0418","-3.4","E,0307","-4.4","E,0228","-7.6","E,0130","","","","","","","    722.6"," ,E","      9.38","E","     13.16","E","      5.61","E"
"UKE00105636","2018","57.65","-3.57","5.0","KINLOSS, UK","      8.6","","       8.6","E","       149","E","        55","E","         1","E","","","         0","E","        69","E","         1","E","        35","E","         0","E","  -10.3","E,0301, ","","","  29.4"," ,E,1013, ","   29.9","E,0726, ","-2.8","E,1029","-2.8","E,1029","-4.7","E,1119","-6.8","E,1205","","","-2.8","E,0501","-2.8","E,0501","-6.0","E,0319","-10.3","E,0301","-10.3","E,0301","    3338.6","6","    3338.6","E","    453.2"," ,E","      9.10","E","     13.17","E","      5.04","E"
"UKE00105636","2019","57.65","-3.57","5.0","KINLOSS, UK","     22.2","","      22.2","E","       199","E","       102","E","         1","E","","","         0","E","        58","E","         0","E","        28","E","         0","E","   -8.7","E,0131, ","","","  25.4"," ,E,0520, ","   31.0","E,0724, ","-0.6","E,1005","-4.1","E,1031","-6.2","E,1119","","","","","-0.1","E,0414","-3.3","E,0410","-7.2","E,0201","-7.2","E,0201","","","    3153.3","3","    3153.3","E","    788.4"," ,E","      9.29","E","     13.12","E","      5.47","E"
"UKE00105636","2020","57.65","-3.57","5.0","KINLOSS, UK","      3.6","","       3.6","E","       181","E","        67","E","         2","E","","","         0","E","        41","E","         0","E","        23","E","         0","E","   -6.1","E,0110, ","","","  35.4"," ,E,1003, ","   28.8","E,0730, ","-1.2","E,1108","-3.2","E,1129","-4.8","E,1204","","","","","-0.6","E,0505","-2.9","E,0419","-4.9","E,0321","","","","","    3146.4","4","    3146.4","E","    692.5"," ,E","      9.49","E","     13.27","E","      5.70","E"
"UKE00105636","2021","57.65","-3.57","5.0","KINLOSS, UK","      3.3","","       3.3","E","       175","E","        72","E","         2","E","","","         0","E","        65","E","         0","E","        35","E","         0","E","  -13.9","E,0211, ","","","  38.8"," ,E,0727, ","   25.4","E,0907, ","-0.1","E,1128","-3.4","E,1218","-5.8","E,1222","","","","","-0.8","E,0508","-2.6","E,0415","-11.0","E,0212","-11.0","E,0212","-11.0","E,0212","    3393.2","2","    3393.2","E","    645.4"," ,E","      9.18","E","     13.00","E","      5.35","E"
"UKE00105636","2022","57.65","-3.57","5.0","KINLOSS, UK","      6.6","","       6.6","E","       175","E","        73","E","         0","E","","","         0","E","        39","E","         0","E","        38","E","         0","E","   -7.5","E,1212, ","","","  18.6"," ,E,0906, ","   25.5","E,0809, ","-4.3","E,1121","-4.3","E,1121","-7.5","E,1212","-7.5","E,1212","","","-1.9","E,0427","-3.7","E,0402","-4.9","E,0321","","","","","    2929.6","6","    2929.6","E","    602.0"," ,E","      9.86","E","     13.77","E","      5.95","E"
"UKE00105636","2023","57.65","-3.57","5.0","KINLOSS, UK","     20.4","","      20.4","E","       196","E","        95","E","         2","E","","","         0","E","        50","E","         0","E","        40","E","         0","E","   -8.5","E,1207, ","","","  26.4"," ,E,1007, ","   29.3","E,0906, ","-1.7","E,1023","-2.4","E,1101","-7.4","E,1202","-7.4","E,1202","","","-2.9","E,0426","-2.9","E,0426","-6.2","E,0309","","","","","    2957.8","8","    2957.8","E","    770.2"," ,E","      9.53","E","     13.48","E","      5.59","E"
