"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105923","1990","50.7789","-1.8339","10.0","HURN, UK","     31.8","","      31.8","E","       136","E","        76","E","         0","E","        0","","         0","E","        39","E","         0","E","        68","E","         2","E","   -5.8","E,1215, ","     0"," ,E,1231,+","  24.5"," ,E,0202, ","   34.1","E,0803, ","-1.4","E,0928","-2.6","E,1204","-4.9","E,1206","","","","","-1.0","E,0428","-2.3","E,0414","-4.5","E,0406","","","","","    2622.3","3","    2622.3","E","    704.2"," ,E","     10.83","E","     15.62","E","      6.04","E"
"UKE00105923","1991","50.7789","-1.8339","10.0","HURN, UK","     14.3","","      14.3","E","       139","E","        81","E","         2","E","        0","","         0","E","        70","E","         3","E","        58","E","         0","E","  -10.9","E,0208, ","    10"," ,E,0210,+","  43.1"," ,E,0928, ","   29.3","E,0703, ","-0.3","E,1019","-2.6","E,1022","-4.5","E,1121","-6.7","E,1214","","","-0.6","E,0510","-3.9","E,0421","-5.5","E,0219","-7.6","E,0214","-9.5","E,0210","    3097.0","0","    3097.0","E","    735.0"," ,E","      9.71","E","     14.06","E","      5.36","E"
"UKE00105923","1992","50.7789","-1.8339","10.0","HURN, UK","      7.0","","       7.0","E","       159","E","        79","E","         0","E","        0","","         0","E","        69","E","         0","E","        59","E","         0","E","   -7.7","E,0123, ","     0"," ,E,1231,+","  25.1"," ,E,1125, ","   27.4","E,0806,+","-2.5","E,1014","-2.5","E,1014","-4.6","E,1016","","","","","-1.7","E,0411","-3.1","E,0405","-4.6","E,0221","-7.7","E,0123","","","    2827.0","0","    2827.0","E","    782.0"," ,E","     10.12","E","     14.42","E","      5.82","E"
"UKE00105923","1993","50.7789","-1.8339","10.0","HURN, UK","      4.7","","       4.7","E","       157","E","        92","E","         6","E","        0","","         0","E","        59","E","         0","E","        40","E","         0","E","   -9.6","E,1123, ","     0"," ,E,1231,+","  39.7"," ,E,0912, ","   27.2","E,0629, ","-1.4","E,1015","-2.7","E,1016","-4.4","E,1115","-8.1","E,1122","-9.6","E,1123","-0.9","E,0415","-3.1","E,0327","-4.9","E,0326","","","","","    2870.4","4","    2870.4","E","   1037.8"," ,E","      9.87","E","     14.25","E","      5.49","E"
"UKE00105923","1994","50.7789","-1.8339","10.0","HURN, UK","     24.1","","      24.1","E","       177","E","        98","E","         2","E","        1","","         0","E","        45","E","         0","E","        60","E","         0","E","   -9.0","E,1224, ","    70"," ,E,0215, ","  40.7"," ,E,1030, ","   27.6","E,0722, ","-0.2","E,1004","-2.7","E,1005","-6.3","E,1223","-9.0","E,1224","-9.0","E,1224","-1.7","E,0411","-3.5","E,0320","-4.5","E,0222","-7.4","E,0221","","","    3145.8","8","    3145.8","E","    954.3"," ,E","     10.73","E","     15.11","E","      6.35","E"
"UKE00105923","1995","50.7789","-1.8339","10.0","HURN, UK","    106.3","","     106.3","E","       137","E","        82","E","         4","E","        0","","         0","E","        59","E","         0","E","        81","E","         2","E","   -8.3","E,1227, ","     0"," ,E,1231,+","  30.2"," ,E,1125, ","   33.0","E,0802, ","-1.6","E,1103","-4.0","E,1106","-5.1","E,1118","-7.5","E,1226","","","-0.5","E,0515","-4.7","E,0421","-4.7","E,0421","-7.5","E,0104","","","    2614.6","6","    2614.6","E","    837.7"," ,E","     11.05","E","     15.90","E","      6.20","E"
"UKE00105923","1996","50.7789","-1.8339","10.0","HURN, UK","     13.2","","      13.2","E","       145","E","        74","E","         1","E","        1","","         0","E","        72","E","         2","E","        51","E","         0","E","   -6.5","E,0205, ","    30"," ,E,0220, ","  30.1"," ,E,1103, ","   28.8","E,0606, ","-2.6","E,1108","-2.6","E,1108","-4.9","E,1116","","","","","-1.6","E,0513","-5.0","E,0404","-5.0","E,0404","","","","","    2914.0","0","    2914.0","E","    730.9"," ,E","      9.56","E","     14.01","E","      5.11","E"
"UKE00105923","1997","50.7789","-1.8339","10.0","HURN, UK","     34.4","","      34.4","E","       146","E","        90","E","         1","E","        1","","         0","E","        69","E","         4","E","        66","E","         0","E","   -9.5","E,0102, ","    40"," ,E,1217, ","  28.9"," ,E,0805, ","   28.7","E,0809, ","-1.5","E,1014","-2.4","E,1025","-4.7","E,1101","","","","","-0.9","E,0507","-4.1","E,0421","-4.8","E,0204","-9.3","E,0103","-9.3","E,0103","    2944.5","5","    2944.5","E","    815.4"," ,E","     10.75","E","     15.44","E","      6.07","E"
"UKE00105923","1998","50.7789","-1.8339","10.0","HURN, UK","     12.4","","      12.4","E","       162","E","        94","E","         2","E","        0","","         0","E","        54","E","         0","E","        56","E","         0","E","   -7.3","E,0204, ","     0"," ,E,1231,+","  29.5"," ,E,1024, ","   29.2","E,0808, ","-1.5","E,1018","-2.3","E,1111","-6.1","E,1206","","","","","-1.1","E,0504","-3.2","E,0413","-5.2","E,0205","-7.3","E,0204","","","    2564.8","8","    2564.8","E","    875.5"," ,E","     10.76","E","     15.17","E","      6.35","E"
"UKE00105923","1999","50.7789","-1.8339","10.0","HURN, UK","     24.9","","      24.9","E","       163","E","        95","E","         3","E","        0","","         0","E","        45","E","         0","E","        67","E","         0","E","   -8.5","E,1220, ","     0"," ,E,1231,+","  31.2"," ,E,1224, ","   28.7","E,0710, ","-0.6","E,1005","-2.4","E,1130","-8.5","E,1220","-8.5","E,1220","","","-3.1","E,0419","-3.1","E,0419","-4.8","E,0310","-6.7","E,0211","","","    2714.7","7","    2714.7","E","    921.1"," ,E","     10.85","E","     15.41","E","      6.31","E"
"UKE00105923","2000","50.7789","-1.8339","10.0","HURN, UK","     14.0","","      14.0","E","       183","E","       100","E","         6","E","","","         0","E","        53","E","         0","E","        58","E","         0","E","   -8.4","E,0127, ","","","  53.6"," ,E,1231, ","   27.7","E,0823, ","-0.7","E,1104","-2.6","E,1121","-5.3","E,1228","","","","","-1.6","E,0416","-2.2","E,0408","-7.6","E,0128","-7.6","E,0128","","","    2760.5","5","    2760.5","E","   1192.1"," ,E","     10.65","E","     14.93","E","      6.37","E"
"UKE00105923","2001","50.7789","-1.8339","10.0","HURN, UK","     27.7","","      27.7","E","       152","E","        75","E","         3","E","","","         0","E","        70","E","         0","E","        61","E","         0","E","   -6.6","E,0120, ","","","  44.4"," ,E,1007, ","   29.2","E,0824, ","-0.3","E,1101","-3.7","E,1110","-5.9","E,1223","","","","","-0.5","E,0430","-2.8","E,0419","-6.5","E,0305","","","","","    2796.2","2","    2796.2","E","    846.4"," ,E","     10.36","E","     14.75","E","      5.97","E"
